case_id;activity;time
mision23;TA_enter;2023-01-23 00:02:36
mision23;TA_task1;2023-01-23 00:03:25
mision23;TB_enter;2023-01-23 00:06:04
mision23;TB_task2;2023-01-23 00:06:53
mision23;TC_enter;2023-01-23 00:08:19
mision23;TC_task3;2023-01-23 00:09:08
mision23;TD_enter;2023-01-23 00:15:25
mision23;TD_task4;2023-01-23 00:16:14
mision23;TE_enter;2023-01-23 00:19:40
mision23;TE_task5;2023-01-23 00:20:29
mision23;TF_enter;2023-01-23 00:25:36
mision23;TF_task6;2023-01-23 00:26:25
mision23;TG_enter;2023-01-23 00:29:43
mision23;TG_task7;2023-01-23 00:30:32
mision23;TH_enter;2023-01-23 00:31:27
mision23;TH_task8;2023-01-23 00:32:16
mision23;T1-TH_task9;2023-01-23 00:32:32
