case_id;activity;time
mision14;TA_enter;2023-01-14 00:03:21
mision14;TA_task1;2023-01-14 00:04:10
mision14;TB_enter;2023-01-14 00:05:00
mision14;TB_task2;2023-01-14 00:05:49
mision14;TC_enter;2023-01-14 00:11:29
mision14;TC_task3;2023-01-14 00:12:18
mision14;TD_enter;2023-01-14 00:18:00
mision14;TD_task4;2023-01-14 00:18:49
mision14;TE_enter;2023-01-14 00:21:17
mision14;TE_task5;2023-01-14 00:22:06
mision14;TF_enter;2023-01-14 00:31:27
mision14;TF_task6;2023-01-14 00:32:16
mision14;TG_enter;2023-01-14 00:32:44
mision14;TG_task7;2023-01-14 00:33:33
mision14;TH_enter;2023-01-14 00:36:23
mision14;TH_task8;2023-01-14 00:37:12
mision14;T1-TH_task9;2023-01-14 00:37:28
