case_id;activity;time
mision44;TA_enter;2023-02-14 00:03:02
mision44;TA_task1;2023-02-14 00:03:51
mision44;TB_enter;2023-02-14 00:09:03
mision44;TB_task2;2023-02-14 00:09:52
mision44;TC_enter;2023-02-14 00:11:25
mision44;TC_task3;2023-02-14 00:12:14
mision44;TD_enter;2023-02-14 00:12:57
mision44;TD_task4;2023-02-14 00:13:46
mision44;TE_enter;2023-02-14 00:32:57
mision44;TE_task5;2023-02-14 00:33:46
mision44;TF_enter;2023-02-14 00:36:05
mision44;TF_task6;2023-02-14 00:36:54
mision44;TG_enter;2023-02-14 00:37:51
mision44;TG_task7;2023-02-14 00:38:40
mision44;TH_enter;2023-02-14 00:41:07
mision44;TH_task8;2023-02-14 00:41:56
mision44;T1-TH_task9;2023-02-14 00:42:13
