case_id;activity;time
mision54;TA_enter;2023-02-24 00:03:28
mision54;TA_task1;2023-02-24 00:04:17
mision54;TB_enter;2023-02-24 00:05:52
mision54;TB_task2;2023-02-24 00:06:41
mision54;TC_enter;2023-02-24 00:07:38
mision54;TC_task3;2023-02-24 00:08:27
mision54;TD_enter;2023-02-24 00:15:01
mision54;TD_task4;2023-02-24 00:15:50
mision54;TE_enter;2023-02-24 00:16:49
mision54;TE_task5;2023-02-24 00:17:38
mision54;TF_enter;2023-02-24 00:20:12
mision54;TF_task6;2023-02-24 00:21:01
mision54;TG_enter;2023-02-24 00:22:10
mision54;TG_task7;2023-02-24 00:22:59
mision54;TH_enter;2023-02-24 00:26:22
mision54;TH_task8;2023-02-24 00:27:11
mision54;T1-TH_task9;2023-02-24 00:27:28
