case_id;activity;time
mision19;TA_enter;2023-01-19 00:02:28
mision19;TA_task1;2023-01-19 00:03:17
mision19;TB_enter;2023-01-19 00:04:17
mision19;TB_task2;2023-01-19 00:05:06
mision19;TC_enter;2023-01-19 00:05:46
mision19;TC_task3;2023-01-19 00:06:35
mision19;TD_enter;2023-01-19 00:08:07
mision19;TD_task4;2023-01-19 00:08:56
mision19;TE_enter;2023-01-19 00:15:04
mision19;TE_task5;2023-01-19 00:15:53
mision19;TF_enter;2023-01-19 00:17:00
mision19;TF_task6;2023-01-19 00:17:49
mision19;TG_enter;2023-01-19 00:20:35
mision19;TG_task7;2023-01-19 00:21:24
mision19;TH_enter;2023-01-19 00:21:57
mision19;TH_task8;2023-01-19 00:22:46
mision19;T1-TH_task9;2023-01-19 00:23:03
