case_id;activity;time
mision11;TA_enter;2023-01-11 00:04:08
mision11;TA_task1;2023-01-11 00:04:57
mision11;TB_enter;2023-01-11 00:06:05
mision11;TB_task2;2023-01-11 00:06:54
mision11;TC_enter;2023-01-11 00:08:16
mision11;TC_task3;2023-01-11 00:09:05
mision11;TD_enter;2023-01-11 00:12:55
mision11;TD_task4;2023-01-11 00:13:44
mision11;TE_enter;2023-01-11 00:18:37
mision11;TE_task5;2023-01-11 00:19:26
mision11;TF_enter;2023-01-11 00:20:18
mision11;TF_task6;2023-01-11 00:21:07
mision11;TG_enter;2023-01-11 00:37:26
mision11;TG_task7;2023-01-11 00:38:15
mision11;TH_enter;2023-01-11 00:42:18
mision11;TH_task8;2023-01-11 00:43:07
mision11;T1-TH_task9;2023-01-11 00:43:24
