mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-10 10:03:43,3,12
,T_0_Done,2023-09-10 10:03:48,3,12
,T_1_Busy,2023-09-10 10:03:58,5,12
,T_1_Done,2023-09-10 10:04:03,5,12
,T_2_ocupied,2023-09-10 10:04:12,3,12
,T_2_waiting,2023-09-10 10:04:12,3,12
,T_3_ocupied,2023-09-10 10:04:18,2,12
,T_3_waiting,2023-09-10 10:04:18,2,12
,T_2_busy,2023-09-10 10:04:18,3,12
,T_3_busy,2023-09-10 10:04:18,2,12
,T_2_done,2023-09-10 10:04:23,3,12
,T_3_done,2023-09-10 10:04:23,2,12
,T_4_Busy,2023-09-10 10:04:52,0,12
,T_4_Done,2023-09-10 10:04:57,0,12
,T_5_Busy,2023-09-10 10:05:19,0,12
,T_5_Done,2023-09-10 10:05:24,0,12
,T_1_ocupied,2023-09-10 10:05:29,3,12
,T_1_waiting,2023-09-10 10:05:29,3,12
,T_0_ocupied,2023-09-10 10:05:34,5,12
,T_0_waiting,2023-09-10 10:05:34,5,12
,T_0_busy,2023-09-10 10:05:34,5,12
,T_1_busy,2023-09-10 10:05:34,3,12
,T_0_done,2023-09-10 10:05:39,5,12
,T_1_done,2023-09-10 10:05:39,3,12
