mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 13:58:23,5,28
,T_0_Done,2023-09-14 13:58:28,5,28
,T_2_Busy,2023-09-14 13:58:44,4,28
,T_2_Done,2023-09-14 13:58:49,4,28
,T_3_Busy,2023-09-14 13:58:54,3,28
,T_3_Done,2023-09-14 13:58:59,3,28
,T_5_ocupied,2023-09-14 13:59:04,5,28
,T_5_waiting,2023-09-14 13:59:04,5,28
,T_6_ocupied,2023-09-14 13:59:15,3,28
,T_6_waiting,2023-09-14 13:59:15,3,28
,T_1_ocupied,2023-09-14 13:59:32,1,28
,T_1_waiting,2023-09-14 13:59:32,1,28
,T_1_Busy,2023-09-14 13:59:32,1,28
,T_5_Busy,2023-09-14 13:59:32,5,28
,T_6_Busy,2023-09-14 13:59:32,3,28
,T_1_Done,2023-09-14 13:59:37,1,28
,T_5_Done,2023-09-14 13:59:37,5,28
,T_6_Done,2023-09-14 13:59:37,3,28
