mision, action, DateTime, org:resource, randomSeed 
,T_38_Busy,2023-09-19 15:59:04,6,19
,T_38_Done,2023-09-19 15:59:08,6,19
,T_22_Busy,2023-09-19 15:59:22,19,19
,T_22_Done,2023-09-19 15:59:26,19,19
,T_51_Busy,2023-09-19 16:00:06,3,19
,T_51_Done,2023-09-19 16:00:10,3,19
,T_48_Busy,2023-09-19 16:00:41,0,19
,T_48_Done,2023-09-19 16:00:45,0,19
,T_43_Busy,2023-09-19 16:00:58,14,19
,T_43_Done,2023-09-19 16:01:01,14,19
,T_5_Busy,2023-09-19 16:01:24,13,19
,T_5_Done,2023-09-19 16:01:28,13,19
,T_42_Busy,2023-09-19 16:01:59,4,19
,T_42_Done,2023-09-19 16:02:03,4,19
,T_9_Busy,2023-09-19 16:02:18,5,19
,T_9_Done,2023-09-19 16:02:22,5,19
,T_55_Busy,2023-09-19 16:02:39,26,19
,T_55_Done,2023-09-19 16:02:43,26,19
,T_34_Busy,2023-09-19 16:02:51,0,19
,T_34_Done,2023-09-19 16:02:55,0,19
,T_11_Busy,2023-09-19 16:04:08,27,19
,T_11_Done,2023-09-19 16:04:12,27,19
,T_49_Busy,2023-09-19 16:04:43,27,19
,T_49_Done,2023-09-19 16:04:47,27,19
,T_59_Busy,2023-09-19 16:06:18,7,19
,T_59_Done,2023-09-19 16:06:22,7,19
,T_34_Busy,2023-09-19 16:06:33,5,19
,T_34_Done,2023-09-19 16:06:37,5,19
,T_4_Busy,2023-09-19 16:07:23,1,19
,T_4_Done,2023-09-19 16:07:27,1,19
,T_25_Busy,2023-09-19 16:07:47,14,19
,T_25_Done,2023-09-19 16:07:51,14,19
,T_58_Busy,2023-09-19 16:08:17,5,19
,T_58_Done,2023-09-19 16:08:21,5,19
,T_7_Busy,2023-09-19 16:10:30,2,19
,T_7_Done,2023-09-19 16:10:34,2,19
,T_19_Busy,2023-09-19 16:11:15,16,19
,T_19_Done,2023-09-19 16:11:19,16,19
,T_51_Busy,2023-09-19 16:12:47,12,19
,T_51_Done,2023-09-19 16:12:51,12,19
,T_52_ocupied,2023-09-19 16:13:05,17,19
,T_52_waiting,2023-09-19 16:13:05,17,19
,T_29_ocupied,2023-09-19 16:13:07,23,19
,T_29_waiting,2023-09-19 16:13:07,23,19
,T_57_ocupied,2023-09-19 16:13:21,22,19
,T_57_waiting,2023-09-19 16:13:21,22,19
,T_16_ocupied,2023-09-19 16:14:45,1,19
,T_16_waiting,2023-09-19 16:14:45,1,19
,T_57_Busy,2023-09-19 16:14:45,22,19
,T_52_Busy,2023-09-19 16:14:45,17,19
,T_29_Busy,2023-09-19 16:14:45,23,19
,T_16_Busy,2023-09-19 16:14:45,1,19
,T_57_Done,2023-09-19 16:14:50,22,19
,T_52_Done,2023-09-19 16:14:50,17,19
,T_29_Done,2023-09-19 16:14:50,23,19
,T_16_Done,2023-09-19 16:14:50,1,19
,T_33_Busy,2023-09-19 16:14:57,12,19
,T_33_Done,2023-09-19 16:15:01,12,19
,T_30_Busy,2023-09-19 16:15:27,6,19
,T_30_Done,2023-09-19 16:15:30,6,19
,simulation_successful,2023-09-19 16:15:30,user,19
