mision, action, DateTime, org:resource, randomSeed 
,T_21_ocupied,2023-09-16 18:33:05,4,1
,T_21_waiting,2023-09-16 18:33:05,4,1
,T_21_Busy,2023-09-16 18:33:05,4,1
,T_21_Done,2023-09-16 18:33:10,4,1
,T_2_Busy,2023-09-16 18:33:43,10,1
,T_2_Done,2023-09-16 18:33:48,10,1
,T_10_Busy,2023-09-16 18:33:57,3,1
,T_10_Done,2023-09-16 18:34:02,3,1
,T_11_Busy,2023-09-16 18:34:11,11,1
,T_11_Done,2023-09-16 18:34:16,11,1
,T_15_Busy,2023-09-16 18:34:38,8,1
,T_15_Done,2023-09-16 18:34:42,8,1
,T_17_Busy,2023-09-16 18:35:50,12,1
,T_17_Done,2023-09-16 18:35:54,12,1
,T_20_Busy,2023-09-16 18:36:47,1,1
,T_20_Done,2023-09-16 18:36:52,1,1
,time_out,2023-09-16 19:38:50,user,1
