mision, action, DateTime, org:resource, randomSeed 
,T_38_Busy,2023-09-19 16:02:05,17,30
,T_38_Done,2023-09-19 16:02:09,17,30
,T_22_Busy,2023-09-19 16:02:30,9,30
,T_22_Done,2023-09-19 16:02:34,9,30
,T_51_Busy,2023-09-19 16:02:39,2,30
,T_51_Done,2023-09-19 16:02:43,2,30
,T_48_Busy,2023-09-19 16:04:31,15,30
,T_48_Done,2023-09-19 16:04:35,15,30
,T_43_Busy,2023-09-19 16:05:38,24,30
,T_43_Done,2023-09-19 16:05:42,24,30
,T_5_Busy,2023-09-19 16:05:52,21,30
,T_5_Done,2023-09-19 16:05:55,21,30
,T_42_Busy,2023-09-19 16:06:02,17,30
,T_42_Done,2023-09-19 16:06:06,17,30
,T_9_Busy,2023-09-19 16:07:06,11,30
,T_9_Done,2023-09-19 16:07:10,11,30
,T_55_Busy,2023-09-19 16:07:18,17,30
,T_55_Done,2023-09-19 16:07:22,17,30
,T_34_Busy,2023-09-19 16:07:28,8,30
,T_34_Done,2023-09-19 16:07:32,8,30
,T_11_Busy,2023-09-19 16:08:09,17,30
,T_11_Done,2023-09-19 16:08:13,17,30
,T_49_Busy,2023-09-19 16:08:33,15,30
,T_49_Done,2023-09-19 16:08:36,15,30
,T_59_Busy,2023-09-19 16:09:28,29,30
,T_59_Done,2023-09-19 16:09:32,29,30
,T_34_Busy,2023-09-19 16:10:22,8,30
,T_34_Done,2023-09-19 16:10:26,8,30
,T_4_Busy,2023-09-19 16:10:37,1,30
,T_4_Done,2023-09-19 16:10:41,1,30
,T_25_Busy,2023-09-19 16:11:01,11,30
,T_25_Done,2023-09-19 16:11:05,11,30
,T_58_Busy,2023-09-19 16:11:13,15,30
,T_58_Done,2023-09-19 16:11:17,15,30
,T_7_Busy,2023-09-19 16:13:46,15,30
,T_7_Done,2023-09-19 16:13:50,15,30
,T_19_Busy,2023-09-19 16:14:06,24,30
,T_19_Done,2023-09-19 16:14:10,24,30
,T_51_Busy,2023-09-19 16:14:49,19,30
,T_51_Done,2023-09-19 16:14:53,19,30
,T_29_ocupied,2023-09-19 16:15:03,21,30
,T_29_waiting,2023-09-19 16:15:03,21,30
,T_57_ocupied,2023-09-19 16:15:03,22,30
,T_57_waiting,2023-09-19 16:15:03,22,30
,T_16_ocupied,2023-09-19 16:15:33,6,30
,T_16_waiting,2023-09-19 16:15:33,6,30
,T_52_ocupied,2023-09-19 16:15:44,14,30
,T_52_waiting,2023-09-19 16:15:44,14,30
,T_57_Busy,2023-09-19 16:15:44,22,30
,T_52_Busy,2023-09-19 16:15:44,14,30
,T_29_Busy,2023-09-19 16:15:44,21,30
,T_16_Busy,2023-09-19 16:15:44,6,30
,T_57_Done,2023-09-19 16:15:49,22,30
,T_52_Done,2023-09-19 16:15:49,14,30
,T_29_Done,2023-09-19 16:15:49,21,30
,T_16_Done,2023-09-19 16:15:49,6,30
,T_33_Busy,2023-09-19 16:16:05,28,30
,T_33_Done,2023-09-19 16:16:09,28,30
,T_30_Busy,2023-09-19 16:16:28,10,30
,T_30_Done,2023-09-19 16:16:32,10,30
,simulation_successful,2023-09-19 16:16:32,user,30
