mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-10 10:04:04,2,25
,T_0_Done,2023-09-10 10:04:08,2,25
,T_1_Busy,2023-09-10 10:04:11,4,25
,T_1_Done,2023-09-10 10:04:16,4,25
,T_2_ocupied,2023-09-10 10:04:19,0,25
,T_2_waiting,2023-09-10 10:04:19,0,25
,T_3_ocupied,2023-09-10 10:04:48,4,25
,T_3_waiting,2023-09-10 10:04:48,4,25
,T_2_busy,2023-09-10 10:04:48,0,25
,T_3_busy,2023-09-10 10:04:48,4,25
,T_2_done,2023-09-10 10:04:53,0,25
,T_3_done,2023-09-10 10:04:53,4,25
,T_4_Busy,2023-09-10 10:05:11,5,25
,T_4_Done,2023-09-10 10:05:16,5,25
,T_5_Busy,2023-09-10 10:05:20,1,25
,T_5_Done,2023-09-10 10:05:25,1,25
,T_0_ocupied,2023-09-10 10:05:32,2,25
,T_0_waiting,2023-09-10 10:05:32,2,25
,T_1_ocupied,2023-09-10 10:05:33,4,25
,T_1_waiting,2023-09-10 10:05:33,4,25
,T_0_busy,2023-09-10 10:05:33,2,25
,T_1_busy,2023-09-10 10:05:33,4,25
,T_0_done,2023-09-10 10:05:38,2,25
,T_1_done,2023-09-10 10:05:38,4,25
