mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 08:40:31,5,53
,T_5_Done,2023-09-13 08:40:36,5,53
,T_2_Busy,2023-09-13 08:41:10,3,53
,T_2_Done,2023-09-13 08:41:15,3,53
,T_2_ocupied,2023-09-13 08:41:15,3,53
,T_2_waiting,2023-09-13 08:41:15,3,53
,T_1_ocupied,2023-09-13 08:41:19,1,53
,T_1_waiting,2023-09-13 08:41:19,1,53
,T_6_ocupied,2023-09-13 08:41:25,2,53
,T_6_waiting,2023-09-13 08:41:25,2,53
,T_1_busy,2023-09-13 08:41:25,1,53
,T_2_busy,2023-09-13 08:41:25,3,53
,T_6_busy,2023-09-13 08:41:25,2,53
,T_1_done,2023-09-13 08:41:30,1,53
,T_2_done,2023-09-13 08:41:30,3,53
,T_6_done,2023-09-13 08:41:30,2,53
