mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 08:40:33,4,57
,T_5_Done,2023-09-13 08:40:38,4,57
,T_2_Busy,2023-09-13 08:40:56,3,57
,T_2_Done,2023-09-13 08:41:01,3,57
,T_2_ocupied,2023-09-13 08:41:01,3,57
,T_2_waiting,2023-09-13 08:41:01,3,57
,T_6_ocupied,2023-09-13 08:41:16,1,57
,T_6_waiting,2023-09-13 08:41:16,1,57
,T_1_ocupied,2023-09-13 08:41:42,2,57
,T_1_waiting,2023-09-13 08:41:42,2,57
,T_1_busy,2023-09-13 08:41:42,2,57
,T_2_busy,2023-09-13 08:41:42,3,57
,T_6_busy,2023-09-13 08:41:42,1,57
,T_1_done,2023-09-13 08:41:47,2,57
,T_2_done,2023-09-13 08:41:47,3,57
,T_6_done,2023-09-13 08:41:47,1,57
