mision, action, DateTime, org:resource, randomSeed 
,T_5_ocupied,2023-09-16 17:52:49,11,1
,T_5_waiting,2023-09-16 17:52:49,11,1
,T_25_ocupied,2023-09-16 17:52:59,2,1
,T_25_waiting,2023-09-16 17:52:59,2,1
,T_51_ocupied,2023-09-16 17:53:13,7,1
,T_51_waiting,2023-09-16 17:53:13,7,1
,T_22_ocupied,2023-09-16 17:53:23,19,1
,T_22_waiting,2023-09-16 17:53:23,19,1
,T_56_ocupied,2023-09-16 17:53:53,13,1
,T_56_waiting,2023-09-16 17:53:53,13,1
,T_14_ocupied,2023-09-16 17:54:16,18,1
,T_14_waiting,2023-09-16 17:54:16,18,1
,T_45_ocupied,2023-09-16 17:55:20,10,1
,T_45_waiting,2023-09-16 17:55:20,10,1
,T_5_Busy,2023-09-16 17:55:20,11,1
,T_51_Busy,2023-09-16 17:55:20,7,1
,T_45_Busy,2023-09-16 17:55:20,10,1
,T_22_Busy,2023-09-16 17:55:20,19,1
,T_56_Busy,2023-09-16 17:55:20,13,1
,T_14_Busy,2023-09-16 17:55:20,18,1
,T_25_Busy,2023-09-16 17:55:20,2,1
,T_5_Done,2023-09-16 17:55:25,11,1
,T_51_Done,2023-09-16 17:55:25,7,1
,T_45_Done,2023-09-16 17:55:25,10,1
,T_51_Done,2023-09-16 17:55:25,7,1
,T_22_Done,2023-09-16 17:55:25,19,1
,T_56_Done,2023-09-16 17:55:25,13,1
,T_14_Done,2023-09-16 17:55:25,18,1
,T_25_Done,2023-09-16 17:55:25,2,1
,T_7_Busy,2023-09-16 17:55:44,8,1
,T_7_Done,2023-09-16 17:55:49,8,1
,T_9_Busy,2023-09-16 17:57:13,16,1
,T_9_Done,2023-09-16 17:57:18,16,1
,time_out,2023-09-16 18:09:16,user,1
,time_out,2023-09-16 18:09:16,user,1
,time_out,2023-09-16 18:09:16,user,1
,time_out,2023-09-16 18:09:17,user,1
,time_out,2023-09-16 18:09:17,user,1
,time_out,2023-09-16 18:09:17,user,1
