mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 03:22:23,3,6
,T_0_Done,2023-09-14 03:22:28,3,6
,T_2_Busy,2023-09-14 03:22:36,4,6
,T_2_Done,2023-09-14 03:22:41,4,6
,T_3_Busy,2023-09-14 03:22:55,4,6
,T_3_Done,2023-09-14 03:23:00,4,6
,T_6_ocupied,2023-09-14 03:23:05,3,6
,T_6_waiting,2023-09-14 03:23:05,3,6
,T_2_ocupied,2023-09-14 03:23:24,2,6
,T_2_waiting,2023-09-14 03:23:24,2,6
,T_1_ocupied,2023-09-14 03:23:27,1,6
,T_1_waiting,2023-09-14 03:23:27,1,6
,T_1_Busy,2023-09-14 03:23:27,1,6
,T_2_Busy,2023-09-14 03:23:27,2,6
,T_6_Busy,2023-09-14 03:23:27,3,6
,T_1_Done,2023-09-14 03:23:32,1,6
,T_2_Done,2023-09-14 03:23:32,2,6
,T_6_Done,2023-09-14 03:23:32,3,6
