mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 08:40:10,3,22
,T_5_Done,2023-09-13 08:40:15,3,22
,T_2_Busy,2023-09-13 08:40:28,5,22
,T_2_Done,2023-09-13 08:40:33,5,22
,T_2_ocupied,2023-09-13 08:40:33,5,22
,T_2_waiting,2023-09-13 08:40:33,5,22
,T_1_ocupied,2023-09-13 08:40:40,4,22
,T_1_waiting,2023-09-13 08:40:40,4,22
,T_6_ocupied,2023-09-13 08:41:11,2,22
,T_6_waiting,2023-09-13 08:41:11,2,22
,T_1_busy,2023-09-13 08:41:11,4,22
,T_2_busy,2023-09-13 08:41:11,5,22
,T_6_busy,2023-09-13 08:41:11,2,22
,T_1_done,2023-09-13 08:41:16,4,22
,T_2_done,2023-09-13 08:41:16,5,22
,T_6_done,2023-09-13 08:41:16,2,22
