case_id;activity;time
mision8;TA_enter;2023-01-08 00:03:15
mision8;TA_task1;2023-01-08 00:04:04
mision8;TB_enter;2023-01-08 00:04:36
mision8;TB_task2;2023-01-08 00:05:25
mision8;TA_task3;2023-01-08 00:05:41
mision8;TB_task3;2023-01-08 00:05:41
mision8;TD_enter;2023-01-08 00:07:25
mision8;TD_task2;2023-01-08 00:08:14
mision8;TC_enter;2023-01-08 00:08:56
mision8;TC_task1;2023-01-08 00:09:45
mision8;TC_task3;2023-01-08 00:10:02
mision8;TD_task3;2023-01-08 00:10:02
mision8;TF_enter;2023-01-08 00:13:13
mision8;TF_task2;2023-01-08 00:14:02
mision8;TE_enter;2023-01-08 00:17:49
mision8;TE_task1;2023-01-08 00:18:38
mision8;TE_task3;2023-01-08 00:18:55
mision8;TF_task3;2023-01-08 00:18:55
mision8;TG_enter;2023-01-08 00:20:43
mision8;TG_task1;2023-01-08 00:21:32
mision8;TH_enter;2023-01-08 00:21:37
mision8;TH_task2;2023-01-08 00:22:26
mision8;TG_task3;2023-01-08 00:22:43
mision8;TH_task3;2023-01-08 00:22:43
mision8;TG_task4;2023-01-08 00:22:44
mision8;TH_task4;2023-01-08 00:22:44
