case_id;activity;time
mision57;TB_enter;2023-02-27 00:01:58
mision57;TA_enter;2023-02-27 00:02:30
mision57;TB_task2;2023-02-27 00:02:47
mision57;TA_task1;2023-02-27 00:03:19
mision57;TA_task3;2023-02-27 00:03:35
mision57;TB_task3;2023-02-27 00:03:35
mision57;TC_enter;2023-02-27 00:08:59
mision57;TD_enter;2023-02-27 00:09:15
mision57;TC_task1;2023-02-27 00:09:48
mision57;TD_task2;2023-02-27 00:10:04
mision57;TC_task3;2023-02-27 00:10:20
mision57;TD_task3;2023-02-27 00:10:20
mision57;TE_enter;2023-02-27 00:13:44
mision57;TF_enter;2023-02-27 00:14:20
mision57;TE_task1;2023-02-27 00:14:33
mision57;TF_task2;2023-02-27 00:15:09
mision57;TE_task3;2023-02-27 00:15:26
mision57;TF_task3;2023-02-27 00:15:26
mision57;TG_enter;2023-02-27 00:17:52
mision57;TG_task1;2023-02-27 00:18:41
mision57;TH_enter;2023-02-27 00:21:32
mision57;TH_task2;2023-02-27 00:22:21
mision57;TG_task3;2023-02-27 00:22:37
mision57;TH_task3;2023-02-27 00:22:37
mision57;TG_task4;2023-02-27 00:22:39
mision57;TH_task4;2023-02-27 00:22:39
