case_id;activity;time
mision105;TA_enter;2023-04-17 00:02:41
mision105;TA_task1;2023-04-17 00:03:30
mision105;TB_enter;2023-04-17 00:06:05
mision105;TB_task2;2023-04-17 00:06:54
mision105;TA_task3;2023-04-17 00:07:11
mision105;TB_task3;2023-04-17 00:07:11
mision105;TC_enter;2023-04-17 00:08:41
mision105;TC_task1;2023-04-17 00:09:30
mision105;TD_enter;2023-04-17 00:12:55
mision105;TD_task2;2023-04-17 00:13:44
mision105;TC_task3;2023-04-17 00:14:00
mision105;TD_task3;2023-04-17 00:14:00
mision105;TF_enter;2023-04-17 00:16:01
mision105;TF_task2;2023-04-17 00:16:50
mision105;TE_enter;2023-04-17 00:18:12
mision105;TE_task1;2023-04-17 00:19:01
mision105;TE_task3;2023-04-17 00:19:18
mision105;TF_task3;2023-04-17 00:19:18
mision105;TG_enter;2023-04-17 00:21:56
mision105;TH_enter;2023-04-17 00:22:41
mision105;TG_task1;2023-04-17 00:22:45
mision105;TH_task2;2023-04-17 00:23:30
mision105;TG_task3;2023-04-17 00:23:46
mision105;TH_task3;2023-04-17 00:23:46
mision105;TG_task4;2023-04-17 00:23:48
mision105;TH_task4;2023-04-17 00:23:48
