case_id;activity;time
mision10;TA_enter;2023-01-10 00:03:46
mision10;TA_task1;2023-01-10 00:04:35
mision10;TB_enter;2023-01-10 00:04:45
mision10;TB_task2;2023-01-10 00:05:34
mision10;TA_task3;2023-01-10 00:05:50
mision10;TB_task3;2023-01-10 00:05:50
mision10;TC_enter;2023-01-10 00:08:29
mision10;TC_task1;2023-01-10 00:09:18
mision10;TD_enter;2023-01-10 00:11:25
mision10;TD_task2;2023-01-10 00:12:14
mision10;TC_task3;2023-01-10 00:12:31
mision10;TD_task3;2023-01-10 00:12:31
mision10;TF_enter;2023-01-10 00:15:03
mision10;TE_enter;2023-01-10 00:15:51
mision10;TF_task2;2023-01-10 00:15:52
mision10;TE_task1;2023-01-10 00:16:40
mision10;TE_task3;2023-01-10 00:16:56
mision10;TF_task3;2023-01-10 00:16:56
mision10;TH_enter;2023-01-10 00:19:31
mision10;TG_enter;2023-01-10 00:19:35
mision10;TH_task2;2023-01-10 00:20:20
mision10;TG_task1;2023-01-10 00:20:24
mision10;TG_task3;2023-01-10 00:20:41
mision10;TH_task3;2023-01-10 00:20:41
mision10;TG_task4;2023-01-10 00:20:42
mision10;TH_task4;2023-01-10 00:20:42
