case_id;activity;time
mision9;TB_enter;2023-01-09 00:03:14
mision9;TA_enter;2023-01-09 00:03:47
mision9;TB_task2;2023-01-09 00:04:03
mision9;TA_task1;2023-01-09 00:04:36
mision9;TA_task3;2023-01-09 00:04:52
mision9;TB_task3;2023-01-09 00:04:52
mision9;TC_enter;2023-01-09 00:07:41
mision9;TD_enter;2023-01-09 00:08:17
mision9;TC_task1;2023-01-09 00:08:30
mision9;TD_task2;2023-01-09 00:09:06
mision9;TC_task3;2023-01-09 00:09:22
mision9;TD_task3;2023-01-09 00:09:22
mision9;TE_enter;2023-01-09 00:12:00
mision9;TF_enter;2023-01-09 00:12:00
mision9;TE_task1;2023-01-09 00:12:49
mision9;TF_task2;2023-01-09 00:12:49
mision9;TE_task3;2023-01-09 00:13:06
mision9;TF_task3;2023-01-09 00:13:06
mision9;TH_enter;2023-01-09 00:14:29
mision9;TH_task2;2023-01-09 00:15:18
mision9;TG_enter;2023-01-09 00:15:30
