case_id;activity;time
1;TB_enter;1970-01-01 00:00:00.000000111
1;TB_task2;1970-01-01 00:00:00.000000160
1;TA_enter;1970-01-01 00:00:00.000000188
1;TA_task1;1970-01-01 00:00:00.000000237
1;TA_task3;1970-01-01 00:00:00.000000253
1;TB_task3;1970-01-01 00:00:00.000000253
1;TD_enter;1970-01-01 00:00:00.000000508
1;TD_task2;1970-01-01 00:00:00.000000557
1;TC_enter;1970-01-01 00:00:00.000000561
1;TC_task1;1970-01-01 00:00:00.000000610
1;TC_task3;1970-01-01 00:00:00.000000627
1;TD_task3;1970-01-01 00:00:00.000000627
1;TE_enter;1970-01-01 00:00:00.000000872
1;TF_enter;1970-01-01 00:00:00.000000912
1;TE_task1;1970-01-01 00:00:00.000000921
1;TF_task2;1970-01-01 00:00:00.000000961
1;TE_task3;1970-01-01 00:00:00.000000977
1;TF_task3;1970-01-01 00:00:00.000000977
1;TH_enter;1970-01-01 00:00:00.000001134
1;TG_enter;1970-01-01 00:00:00.000001139
1;TH_task2;1970-01-01 00:00:00.000001183
1;TG_task1;1970-01-01 00:00:00.000001188
1;TG_task3;1970-01-01 00:00:00.000001205
1;TH_task3;1970-01-01 00:00:00.000001205
1;TG_task4;1970-01-01 00:00:00.000001206
1;TH_task4;1970-01-01 00:00:00.000001206
