case_id;activity;time
mision19;TB_enter;2023-01-19 00:03:29
mision19;TA_enter;2023-01-19 00:03:50
mision19;TB_task2;2023-01-19 00:04:18
mision19;TA_task1;2023-01-19 00:04:39
mision19;TA_task3;2023-01-19 00:04:55
mision19;TB_task3;2023-01-19 00:04:55
mision19;TC_enter;2023-01-19 00:07:04
mision19;TC_task1;2023-01-19 00:07:53
mision19;TD_enter;2023-01-19 00:07:59
mision19;TD_task2;2023-01-19 00:08:48
mision19;TC_task3;2023-01-19 00:09:04
mision19;TD_task3;2023-01-19 00:09:04
mision19;TE_enter;2023-01-19 00:10:30
mision19;TF_enter;2023-01-19 00:10:58
mision19;TE_task1;2023-01-19 00:11:19
mision19;TF_task2;2023-01-19 00:11:47
mision19;TE_task3;2023-01-19 00:12:04
mision19;TF_task3;2023-01-19 00:12:04
mision19;TG_enter;2023-01-19 00:14:28
mision19;TG_task1;2023-01-19 00:15:17
mision19;TH_enter;2023-01-19 00:15:23
mision19;TH_task2;2023-01-19 00:16:12
mision19;TG_task3;2023-01-19 00:16:29
mision19;TH_task3;2023-01-19 00:16:29
mision19;TG_task4;2023-01-19 00:16:30
mision19;TH_task4;2023-01-19 00:16:30
