case_id;activity;time
mision108;TB_enter;2023-04-20 00:03:07
mision108;TA_enter;2023-04-20 00:03:17
mision108;TB_task2;2023-04-20 00:03:56
mision108;TA_task1;2023-04-20 00:04:06
mision108;TA_task3;2023-04-20 00:04:23
mision108;TB_task3;2023-04-20 00:04:23
mision108;TC_enter;2023-04-20 00:08:16
mision108;TC_task1;2023-04-20 00:09:05
mision108;TD_enter;2023-04-20 00:09:22
mision108;TD_task2;2023-04-20 00:10:11
mision108;TC_task3;2023-04-20 00:10:27
mision108;TD_task3;2023-04-20 00:10:27
mision108;TF_enter;2023-04-20 00:11:39
mision108;TF_task2;2023-04-20 00:12:28
mision108;TE_enter;2023-04-20 00:13:37
mision108;TE_task1;2023-04-20 00:14:26
mision108;TE_task3;2023-04-20 00:14:42
mision108;TF_task3;2023-04-20 00:14:42
mision108;TG_enter;2023-04-20 00:16:00
mision108;TG_task1;2023-04-20 00:16:49
mision108;TH_enter;2023-04-20 00:16:59
mision108;TH_task2;2023-04-20 00:17:48
mision108;TG_task3;2023-04-20 00:18:04
mision108;TH_task3;2023-04-20 00:18:04
mision108;TG_task4;2023-04-20 00:18:06
mision108;TH_task4;2023-04-20 00:18:06
