case_id;activity;time
1;TA_enter;1970-01-01 00:00:00.000000195
1;TA_task1;1970-01-01 00:00:00.000000244
1;TB_enter;1970-01-01 00:00:00.000000276
1;TB_task2;1970-01-01 00:00:00.000000325
1;TA_task3;1970-01-01 00:00:00.000000341
1;TB_task3;1970-01-01 00:00:00.000000341
1;TD_enter;1970-01-01 00:00:00.000000445
1;TD_task2;1970-01-01 00:00:00.000000494
1;TC_enter;1970-01-01 00:00:00.000000536
1;TC_task1;1970-01-01 00:00:00.000000585
1;TC_task3;1970-01-01 00:00:00.000000602
1;TD_task3;1970-01-01 00:00:00.000000602
1;TF_enter;1970-01-01 00:00:00.000000793
1;TF_task2;1970-01-01 00:00:00.000000842
1;TE_enter;1970-01-01 00:00:00.000001069
1;TE_task1;1970-01-01 00:00:00.000001118
1;TE_task3;1970-01-01 00:00:00.000001135
1;TF_task3;1970-01-01 00:00:00.000001135
1;TG_enter;1970-01-01 00:00:00.000001243
1;TG_task1;1970-01-01 00:00:00.000001292
1;TH_enter;1970-01-01 00:00:00.000001297
1;TH_task2;1970-01-01 00:00:00.000001346
1;TG_task3;1970-01-01 00:00:00.000001363
1;TH_task3;1970-01-01 00:00:00.000001363
1;TG_task4;1970-01-01 00:00:00.000001364
1;TH_task4;1970-01-01 00:00:00.000001364
