case_id;activity;time
1;TA_enter;1970-01-01 00:00:00.000000161
1;TA_task1;1970-01-01 00:00:00.000000210
1;TB_enter;1970-01-01 00:00:00.000000604
1;TB_task2;1970-01-01 00:00:00.000000653
1;TA_task3;1970-01-01 00:00:00.000000670
1;TB_task3;1970-01-01 00:00:00.000000670
1;TC_enter;1970-01-01 00:00:00.000000761
1;TC_task1;1970-01-01 00:00:00.000000810
1;TD_enter;1970-01-01 00:00:00.000001210
1;TD_task2;1970-01-01 00:00:00.000001259
1;TC_task3;1970-01-01 00:00:00.000001275
1;TD_task3;1970-01-01 00:00:00.000001275
1;TF_enter;1970-01-01 00:00:00.000001325
1;TF_task2;1970-01-01 00:00:00.000001374
1;TE_enter;1970-01-01 00:00:00.000001695
1;TE_task1;1970-01-01 00:00:00.000001744
1;TE_task3;1970-01-01 00:00:00.000001760
1;TF_task3;1970-01-01 00:00:00.000001760
1;TH_enter;1970-01-01 00:00:00.000001918
1;TH_task2;1970-01-01 00:00:00.000001967
1;TG_enter;1970-01-01 00:00:00.000002548
1;TG_task1;1970-01-01 00:00:00.000002597
1;TG_task3;1970-01-01 00:00:00.000002614
1;TH_task3;1970-01-01 00:00:00.000002614
1;TG_task4;1970-01-01 00:00:00.000002615
1;TH_task4;1970-01-01 00:00:00.000002615
