case_id;activity;time
1;TA_enter;1970-01-01 00:00:00.000000191
1;TA_task1;1970-01-01 00:00:00.000000240
1;TB_enter;1970-01-01 00:00:00.000000265
1;TB_task2;1970-01-01 00:00:00.000000314
1;TA_task3;1970-01-01 00:00:00.000000331
1;TB_task3;1970-01-01 00:00:00.000000331
1;TC_enter;1970-01-01 00:00:00.000000599
1;TC_task1;1970-01-01 00:00:00.000000648
1;TD_enter;1970-01-01 00:00:00.000001025
1;TD_task2;1970-01-01 00:00:00.000001074
1;TC_task3;1970-01-01 00:00:00.000001091
1;TD_task3;1970-01-01 00:00:00.000001091
1;TF_enter;1970-01-01 00:00:00.000001293
1;TF_task2;1970-01-01 00:00:00.000001342
1;TE_enter;1970-01-01 00:00:00.000001971
1;TE_task1;1970-01-01 00:00:00.000002020
1;TE_task3;1970-01-01 00:00:00.000002036
1;TF_task3;1970-01-01 00:00:00.000002036
1;TG_enter;1970-01-01 00:00:00.000002152
1;TH_enter;1970-01-01 00:00:00.000002191
1;TG_task1;1970-01-01 00:00:00.000002201
1;TH_task2;1970-01-01 00:00:00.000002240
1;TG_task3;1970-01-01 00:00:00.000002257
1;TH_task3;1970-01-01 00:00:00.000002257
1;TG_task4;1970-01-01 00:00:00.000002258
1;TH_task4;1970-01-01 00:00:00.000002258
