case_id;activity;time
1;TB_enter;1970-01-01 00:00:00.000000117
1;TB_task2;1970-01-01 00:00:00.000000166
1;TA_enter;1970-01-01 00:00:00.000000188
1;TA_task1;1970-01-01 00:00:00.000000237
1;TA_task3;1970-01-01 00:00:00.000000253
1;TB_task3;1970-01-01 00:00:00.000000253
1;TC_enter;1970-01-01 00:00:00.000000454
1;TC_task1;1970-01-01 00:00:00.000000503
1;TD_enter;1970-01-01 00:00:00.000001441
1;TD_task2;1970-01-01 00:00:00.000001490
1;TC_task3;1970-01-01 00:00:00.000001507
1;TD_task3;1970-01-01 00:00:00.000001507
1;TF_enter;1970-01-01 00:00:00.000001633
1;TF_task2;1970-01-01 00:00:00.000001682
1;TE_enter;1970-01-01 00:00:00.000001751
1;TE_task1;1970-01-01 00:00:00.000001800
1;TE_task3;1970-01-01 00:00:00.000001816
1;TF_task3;1970-01-01 00:00:00.000001816
1;TH_enter;1970-01-01 00:00:00.000001880
1;TH_task2;1970-01-01 00:00:00.000001929
1;TG_enter;1970-01-01 00:00:00.000001962
