case_id;activity;time
1;TA_enter;1970-01-01 00:00:00.000000178
1;TB_enter;1970-01-01 00:00:00.000000186
1;TA_task1;1970-01-01 00:00:00.000000227
1;TB_task2;1970-01-01 00:00:00.000000235
1;TA_task3;1970-01-01 00:00:00.000000252
1;TB_task3;1970-01-01 00:00:00.000000252
1;TC_enter;1970-01-01 00:00:00.000000329
1;TC_task1;1970-01-01 00:00:00.000000378
1;TD_enter;1970-01-01 00:00:00.000000828
1;TD_task2;1970-01-01 00:00:00.000000877
1;TC_task3;1970-01-01 00:00:00.000000893
1;TD_task3;1970-01-01 00:00:00.000000893
1;TF_enter;1970-01-01 00:00:00.000001010
1;TE_enter;1970-01-01 00:00:00.000001048
1;TF_task2;1970-01-01 00:00:00.000001059
1;TE_task1;1970-01-01 00:00:00.000001097
1;TE_task3;1970-01-01 00:00:00.000001114
1;TF_task3;1970-01-01 00:00:00.000001114
1;TG_enter;1970-01-01 00:00:00.000001243
1;TH_enter;1970-01-01 00:00:00.000001263
1;TG_task1;1970-01-01 00:00:00.000001292
1;TH_task2;1970-01-01 00:00:00.000001312
1;TG_task3;1970-01-01 00:00:00.000001329
1;TH_task3;1970-01-01 00:00:00.000001329
1;TG_task4;1970-01-01 00:00:00.000001330
1;TH_task4;1970-01-01 00:00:00.000001330
