case_id;activity;time
1;TA_enter;1970-01-01 00:00:00.000000183
1;TA_task1;1970-01-01 00:00:00.000000232
1;TB_enter;1970-01-01 00:00:00.000000580
1;TB_task2;1970-01-01 00:00:00.000000629
1;TA_task3;1970-01-01 00:00:00.000000646
1;TB_task3;1970-01-01 00:00:00.000000646
1;TD_enter;1970-01-01 00:00:00.000000741
1;TD_task2;1970-01-01 00:00:00.000000790
1;TC_enter;1970-01-01 00:00:00.000000853
1;TC_task1;1970-01-01 00:00:00.000000902
1;TC_task3;1970-01-01 00:00:00.000000919
1;TD_task3;1970-01-01 00:00:00.000000919
1;TF_enter;1970-01-01 00:00:00.000001056
1;TE_enter;1970-01-01 00:00:00.000001078
1;TF_task2;1970-01-01 00:00:00.000001105
1;TE_task1;1970-01-01 00:00:00.000001127
1;TE_task3;1970-01-01 00:00:00.000001144
1;TF_task3;1970-01-01 00:00:00.000001144
1;TG_enter;1970-01-01 00:00:00.000001299
1;TH_enter;1970-01-01 00:00:00.000001308
1;TG_task1;1970-01-01 00:00:00.000001348
1;TH_task2;1970-01-01 00:00:00.000001357
1;TG_task3;1970-01-01 00:00:00.000001373
1;TH_task3;1970-01-01 00:00:00.000001373
1;TG_task4;1970-01-01 00:00:00.000001375
1;TH_task4;1970-01-01 00:00:00.000001375
