case_id;activity;time
1;TB_enter;1970-01-01 00:00:00.000000171
1;TA_enter;1970-01-01 00:00:00.000000176
1;TB_task2;1970-01-01 00:00:00.000000220
1;TA_task1;1970-01-01 00:00:00.000000225
1;TA_task3;1970-01-01 00:00:00.000000242
1;TB_task3;1970-01-01 00:00:00.000000242
1;TD_enter;1970-01-01 00:00:00.000000517
1;TD_task2;1970-01-01 00:00:00.000000566
1;TC_enter;1970-01-01 00:00:00.000000738
1;TC_task1;1970-01-01 00:00:00.000000787
1;TC_task3;1970-01-01 00:00:00.000000803
1;TD_task3;1970-01-01 00:00:00.000000803
1;TF_enter;1970-01-01 00:00:00.000000881
1;TF_task2;1970-01-01 00:00:00.000000930
1;TE_enter;1970-01-01 00:00:00.000001036
1;TE_task1;1970-01-01 00:00:00.000001085
1;TE_task3;1970-01-01 00:00:00.000001101
1;TF_task3;1970-01-01 00:00:00.000001101
1;TH_enter;1970-01-01 00:00:00.000001157
1;TG_enter;1970-01-01 00:00:00.000001174
1;TH_task2;1970-01-01 00:00:00.000001206
1;TG_task1;1970-01-01 00:00:00.000001223
1;TG_task3;1970-01-01 00:00:00.000001240
1;TH_task3;1970-01-01 00:00:00.000001240
1;TG_task4;1970-01-01 00:00:00.000001241
1;TH_task4;1970-01-01 00:00:00.000001241
