case_id;activity;time
1;TA_enter;1970-01-01 00:00:00.000000250
1;TB_enter;1970-01-01 00:00:00.000000281
1;TA_task1;1970-01-01 00:00:00.000000299
1;TB_task2;1970-01-01 00:00:00.000000330
1;TA_task3;1970-01-01 00:00:00.000000346
1;TB_task3;1970-01-01 00:00:00.000000346
1;TD_enter;1970-01-01 00:00:00.000000597
1;TC_enter;1970-01-01 00:00:00.000000597
1;TD_task2;1970-01-01 00:00:00.000000646
1;TC_task1;1970-01-01 00:00:00.000000646
1;TC_task3;1970-01-01 00:00:00.000000663
1;TD_task3;1970-01-01 00:00:00.000000663
1;TF_enter;1970-01-01 00:00:00.000000729
1;TF_task2;1970-01-01 00:00:00.000000778
1;TE_enter;1970-01-01 00:00:00.000001019
1;TE_task1;1970-01-01 00:00:00.000001068
1;TE_task3;1970-01-01 00:00:00.000001084
1;TF_task3;1970-01-01 00:00:00.000001084
1;TG_enter;1970-01-01 00:00:00.000001229
1;TG_task1;1970-01-01 00:00:00.000001278
1;TH_enter;1970-01-01 00:00:00.000001467
1;TH_task2;1970-01-01 00:00:00.000001516
1;TG_task3;1970-01-01 00:00:00.000001532
1;TH_task3;1970-01-01 00:00:00.000001532
1;TG_task4;1970-01-01 00:00:00.000001534
1;TH_task4;1970-01-01 00:00:00.000001534
