case_id;activity;time
1;TB_enter;1970-01-01 00:00:00.000000280
1;TA_enter;1970-01-01 00:00:00.000000295
1;TB_task2;1970-01-01 00:00:00.000000329
1;TA_task1;1970-01-01 00:00:00.000000344
1;TA_task3;1970-01-01 00:00:00.000000360
1;TB_task3;1970-01-01 00:00:00.000000360
1;TD_enter;1970-01-01 00:00:00.000000567
1;TC_enter;1970-01-01 00:00:00.000000611
1;TD_task2;1970-01-01 00:00:00.000000616
1;TC_task1;1970-01-01 00:00:00.000000660
1;TC_task3;1970-01-01 00:00:00.000000677
1;TD_task3;1970-01-01 00:00:00.000000677
1;TF_enter;1970-01-01 00:00:00.000000861
1;TF_task2;1970-01-01 00:00:00.000000910
1;TE_enter;1970-01-01 00:00:00.000001355
1;TE_task1;1970-01-01 00:00:00.000001404
1;TE_task3;1970-01-01 00:00:00.000001420
1;TF_task3;1970-01-01 00:00:00.000001420
1;TH_enter;1970-01-01 00:00:00.000001524
1;TG_enter;1970-01-01 00:00:00.000001561
1;TH_task2;1970-01-01 00:00:00.000001573
1;TG_task1;1970-01-01 00:00:00.000001610
1;TG_task3;1970-01-01 00:00:00.000001627
1;TH_task3;1970-01-01 00:00:00.000001627
1;TG_task4;1970-01-01 00:00:00.000001628
1;TH_task4;1970-01-01 00:00:00.000001628
